category,name,latitude,longitude,Zipcode
supermarket,歡迎光臨萬樂市場,34.2022646,-118.5363484,91335
supermarket,Whole Foods Market,38.4038177,-122.824025,95472
supermarket,El Super,33.9744208,-118.2686592,90201
supermarket,Molsberry’s Market,38.5016047,-122.7513416,95439
supermarket,East Market,38.6107663,-121.3851585,95821
parking,Unnamed,38.2438403,-122.9050222,94971
supermarket,Superior Grocers,33.9433438,-118.2665076,90003
supermarket,Super King,34.0800957,-117.7214336,91711
parking,Unnamed,34.0583976,-117.423527,92316
supermarket,Superior Grocers,33.9733991,-118.2470884,90001
supermarket,Food 4 Less,33.9258238,-118.2376001,90059
supermarket,El Super,33.9888385,-118.293159,90230
supermarket,Superior Grocers,33.9882527,-118.2898676,90044
parking,Unnamed,37.7270787,-119.6303281,95389
hotel,Trend Hotel LAX,33.9312588,-118.3509029,90304
supermarket,Susanville Supermarket IGA,40.4170984,-120.6531188,96130
supermarket,Market at the Ranch,32.9126577,-117.0794373,92131
parking,Unnamed,40.5768283,-124.2668682,
parking,Unnamed,40.5777675,-124.2681674,
parking,Unnamed,33.5035419,-117.1367569,92591
supermarket,Sprouts Farmers Market,33.6344767,-117.9184402,92627
supermarket,Food Barn,38.127596,-122.2503036,94589
supermarket,Grocery Outlet,37.9451802,-121.6954422,94513
hotel,The Castle House Estate,34.1652837,-116.2616379,92252
hotel,Home2 Suites,38.5821918,-121.5216029,95691
supermarket,Smart & Final,34.2726593,-118.692701,93063
parking,Unnamed,37.691714,-119.7050635,
parking,Unnamed,37.7093511,-119.7080367,95384
parking,Unnamed,37.6556376,-119.7029407,
parking,Unnamed,37.6725022,-119.7006112,
parking,Unnamed,37.7206779,-119.6293656,95389
parking,Unnamed,37.6626023,-119.710312,
parking,Unnamed,37.7223616,-119.7051954,
parking,Unnamed,37.6660531,-119.7127344,
parking,Unnamed,37.6566594,-119.7028599,
parking,Unnamed,37.7210565,-119.6449179,95389
parking,Unnamed,37.6689404,-119.6736992,
parking,Unnamed,37.7202122,-119.631117,95389
parking,Unnamed,37.671844,-119.7008319,
parking,Unnamed,37.6691417,-119.7109477,
parking,Unnamed,37.7205691,-119.6293087,95389
parking,Unnamed,37.6735714,-119.7007177,
parking,Unnamed,37.6714966,-119.7098338,
parking,Unnamed,37.6719241,-119.6773843,
parking,Unnamed,37.6849495,-119.7092214,95384
parking,Unnamed,37.6586319,-119.7120632,
parking,Unnamed,37.661633,-119.7061896,
parking,Unnamed,37.6909621,-119.7029385,
parking,Unnamed,37.6738858,-119.6968024,
parking,Unnamed,37.7169556,-119.652146,
parking,Unnamed,37.6782833,-119.7083395,
parking,Unnamed,37.727044,-119.6091014,95389
parking,Unnamed,37.6901766,-119.7004751,
parking,Unnamed,37.7028439,-119.7124607,95384
hotel,Hotel Catalina,33.3445405,-118.3279181,90704
hotel,Snug Harbor Inn,33.3437865,-118.3259363,90704
hotel,Casa Mariquita,33.3431624,-118.3282612,90704
hotel,Mt. Ada,33.3413819,-118.321433,90704
supermarket,La Superior Mercados,38.6800122,-121.7858835,95695
parking,Unnamed,33.4924538,-117.08608,92592
parking,Unnamed,33.4916985,-117.0866458,92592
parking,Unnamed,33.4918086,-117.0877751,92592
parking,Unnamed,32.7082775,-117.0726661,92114
parking,Unnamed,33.5331956,-117.1755389,92562
parking,Unnamed,33.5334929,-117.1742298,92562
parking,Unnamed,33.5336799,-117.1767821,92562
parking,Unnamed,33.533782,-117.1777834,92562
parking,Unnamed,33.531119,-117.1808813,92562
parking,Unnamed,33.5329869,-117.1791705,92562
parking,Unnamed,33.5309385,-117.1830756,92562
parking,Unnamed,33.5305342,-117.1812628,92562
parking,Unnamed,33.5332782,-117.1775303,92562
parking,Unnamed,33.5305045,-117.185913,92390
parking,Unnamed,33.5313347,-117.1835119,92562
parking,Unnamed,33.5308322,-117.1842569,92390
parking,Unnamed,33.5316581,-117.1847571,92562
parking,Unnamed,33.5296815,-117.1859716,92390
parking,Unnamed,33.5342843,-117.1780342,92562
supermarket,Smart & Final Extra!,34.1745125,-118.2925494,91201
parking,Unnamed,37.7790557,-119.1295168,93529
parking,Unnamed,38.4426174,-122.5308898,
supermarket,Red Top Market and Kitchen,34.1796504,-118.3009026,91502
supermarket,Safeway,37.3009318,-121.9518383,95117
supermarket,Ralphs,33.6293411,-117.9068694,92660
supermarket,Stater Bros. Markets,33.6506885,-117.9087398,92627
supermarket,Stater Bros. Markets,33.7263885,-117.9051156,92704
supermarket,Sprouts Farmers Market,33.7876719,-117.9606792,92841
supermarket,Stater Bros. Markets,33.7880294,-117.9769988,92841
supermarket,Albertsons,33.8338753,-118.0271603,90620
supermarket,Ralphs,33.818342,-118.0619768,90630
supermarket,Stater Bros. Markets,33.8747447,-118.0813914,90701
supermarket,Sprouts Farmers Market,33.8865739,-118.087416,90650
supermarket,Beni Kosher Market,34.178879,-118.6230237,91367
supermarket,Big Market Kosher,34.1794658,-118.623801,91367
parking,Unnamed,33.5414131,-117.0946191,95291
parking,Unnamed,37.7211867,-121.5290658,95391
parking,Unnamed,36.3213172,-119.300386,93277
parking,Unnamed,36.3237943,-119.3005584,93277
parking,Unnamed,33.5446974,-117.199696,92562
parking,Unnamed,36.5990875,-119.4432857,93654
parking,Unnamed,36.600339,-119.4437586,93654
supermarket,Grocery Outlet,33.9435303,-116.5020666,92240
supermarket,Safeway,37.2932065,-121.9666878,95008
supermarket,Mother's,34.090935,-118.3360353,90038
supermarket,Albertsons,35.3961086,-118.9659554,93306
supermarket,Sprouts Farmers Market,35.294601,-119.041661,93313
supermarket,Albertsons,35.3192809,-119.0902668,93309
supermarket,Trader Joe's,35.3570306,-119.0933723,93311
supermarket,Albertsons,35.3820332,-119.1463628,93314
supermarket,Sprouts Farmers Market,34.4216866,-119.6778499,93103
supermarket,ALDI,34.2610943,-119.2349949,93003
supermarket,Sprouts Farmers Market,34.261493,-119.2271717,93003
supermarket,Trader Joe's,34.2582554,-118.5787951,91311
supermarket,Ralphs,34.2566796,-118.5012823,91344
supermarket,Albertsons,34.2344938,-118.5014299,91325
supermarket,Whole Foods Market,34.1579877,-118.4141396,91423
supermarket,Trader Joe's,34.0711651,-118.3770707,90048
hotel,Courtyard By Marriott Marina del Rey,33.9744684,-118.457427,90292
supermarket,Ralphs,33.9248065,-118.2910157,90044
supermarket,Albertsons,33.7212827,-118.0407585,92649
supermarket,Ralphs Fresh Fare,33.7166377,-118.0379931,92649
supermarket,Sprouts Farmers Market,33.7021896,-117.9701078,92708
supermarket,Ralphs,33.6953742,-117.955767,92708
supermarket,Albertsons,33.693015,-117.955891,92708
supermarket,Trader Joe's,33.6517938,-117.954554,92646
supermarket,Ralphs Fresh Fare,33.6408004,-117.8756179,92660
supermarket,Trader Joe's,33.8896122,-117.7923302,92886
supermarket,Ralphs,33.877556,-117.8419466,92870
supermarket,Ralphs,33.8871996,-117.8672336,92831
supermarket,Stater Bros. Markets,33.9857344,-117.8707367,91748
supermarket,Stater Bros. Markets,34.0426982,-117.8522348,91789
supermarket,Stater Bros. Markets,34.0317908,-117.9130066,91792
supermarket,Sprouts Farmers Market,33.9187745,-117.9621206,90631
supermarket,Smart & Final Extra!,36.2997469,-119.3117257,93277
supermarket,El Super,33.9740383,-118.2907344,90044
parking,Unnamed,35.1356418,-119.8458543,
parking,Unnamed,34.9891937,-119.4804597,
parking,Unnamed,34.9902133,-119.4839868,
supermarket,Stater Bros. Markets,34.127077,-117.8301564,91740
supermarket,Smart & Final Extra!,33.8946156,-118.2209185,90221
hotel,Days Inn,34.0951365,-118.1286453,91801
hotel,Secret Garden Inn & Cottages,34.4272192,-119.7169867,93101
parking,Unnamed,34.3444403,-117.9711845,
parking,Unnamed,34.0872897,-118.4337384,90210
hotel,Stanly Ranch,38.2441635,-122.299168,94559
parking,Unnamed,34.2805501,-118.7087682,90363
supermarket,Smart & Final,34.6887779,-118.167648,93539
supermarket,DG Dollar General,33.6107279,-114.5847454,92226
parking,Unnamed,38.2478437,-122.2740947,94559
parking,Unnamed,34.2376599,-117.6578975,92358
parking,Unnamed,34.2382595,-117.6576723,92358
parking,Unnamed,34.3020666,-118.8373249,93021
supermarket,El Super,33.9598714,-118.2544907,90002
supermarket,Food 4 Less,33.9446015,-118.2439543,90002
parking,Unnamed,36.7100827,-120.8163419,
parking,Unnamed,34.2934088,-118.7144494,90363
parking,Unnamed,34.2934172,-118.7117091,90363
parking,Unnamed,34.3711327,-117.9970481,
parking,Unnamed,33.5409796,-117.1158502,92591
parking,Unnamed,33.5408262,-117.1163479,92591
parking,Unnamed,33.5425505,-117.1160602,92591
parking,Unnamed,33.5423733,-117.1166285,95291
parking,Unnamed,33.5410626,-117.1171448,92591
supermarket,Stater Bros.,33.9570878,-117.6218065,91708
hotel,Home2 Suites by Hilton Big Bear Lake,34.2438814,-116.8894491,92315
hotel,Hampton Inn Big Bear Lake,34.2438814,-116.8899446,92315
parking,Unnamed,36.5787475,-120.694693,
parking,Unnamed,33.5538488,-117.1362702,92589
parking,Unnamed,33.5552097,-117.1381491,92589
parking,Unnamed,33.5399276,-117.1425323,92591
parking,Unnamed,33.5524009,-117.1416681,92589
parking,Unnamed,33.5533951,-117.138636,92589
parking,Unnamed,33.5548478,-117.1366317,92589
parking,Unnamed,33.5378482,-117.144416,92591
parking,Unnamed,33.5383943,-117.1432429,92589
parking,Unnamed,33.537944,-117.1424971,92589
parking,Unnamed,33.5380927,-117.144362,92591
parking,Unnamed,33.5517658,-117.1373454,92589
parking,Unnamed,33.5510254,-117.1396415,92589
parking,Unnamed,33.5530789,-117.1373013,92589
parking,Unnamed,33.5383255,-117.1419177,92591
parking,Unnamed,33.5517664,-117.1420088,92589
parking,Unnamed,33.5383474,-117.1428524,92589
supermarket,La Paradita Peru,37.4948258,-122.2370588,94063
parking,Unnamed,32.924582,-117.1138356,92131
parking,Unnamed,37.6413221,-118.9141392,93546
parking,Unnamed,33.9325925,-118.3447778,90304
parking,Unnamed,33.9336884,-118.3451211,90292
parking,Unnamed,33.933246,-118.3450648,90304
parking,Unnamed,33.932331,-118.3435896,90292
parking,Unnamed,33.9384929,-118.3442082,90250
parking,Unnamed,33.9314082,-118.3431138,90292
parking,Unnamed,33.9400202,-118.3435474,90303
parking,Unnamed,33.9369684,-118.3436597,90303
parking,Unnamed,33.9379563,-118.3436924,90292
parking,Unnamed,33.9322126,-118.3445398,90292
parking,Unnamed,33.9379229,-118.3446855,90250
parking,Unnamed,33.9317808,-118.3436133,90292
parking,Unnamed,33.9312197,-118.3430636,90292
parking,Unnamed,33.9376559,-118.3453949,90250
parking,Unnamed,33.9396309,-118.3436303,90303
parking,Unnamed,33.9307172,-118.3432297,90292
parking,Unnamed,33.9389164,-118.344559,90304
parking,Unnamed,33.9403007,-118.3435463,90303
parking,Unnamed,33.9388855,-118.344205,90304
parking,Unnamed,34.1643407,-118.2813278,91201
parking,Unnamed,33.8993796,-116.3607256,
parking,Unnamed,33.5289238,-117.0733011,95291
hotel,Home2 Suites by Hilton San Jose South,37.2587233,-121.7846698,95138
supermarket,Antojitos Patry,37.7514061,-122.4182021,90103
supermarket,Konnekted,34.1896447,-118.6250279,91307
hotel,Holiday Inn Express,33.9252398,-116.9098425,92220
supermarket,Stater Bros. Markets,33.8041696,-116.9707775,92583
supermarket,Stater Bros. Markets,33.7467912,-116.9316848,92544
hotel,Days Inn,33.7478652,-116.9793141,92543
supermarket,Stater Bros. Markets,33.745628,-117.0053453,92545
supermarket,Stater Bros. Markets,33.6868861,-117.3679824,92530
supermarket,Ralphs Fresh Fare,33.5538624,-117.6873699,92677
supermarket,Ralphs,33.6719801,-117.7897901,92604
supermarket,Stater Bros. Markets,33.8495204,-117.8902113,92806
hotel,Home2 Suites,33.8115234,-117.9128178,92802
hotel,Residence Inn,34.1418429,-118.0235307,91006
supermarket,Sprouts Farmers Market,34.131587,-117.614893,91701
supermarket,Albertsons,34.1354126,-117.5574085,91701
supermarket,Stater Bros.,34.0784901,-117.6097259,91764
hotel,Days Inn,34.0780151,-117.6263257,91764
supermarket,Stater Bros. Markets,34.0183544,-117.7018292,91710
supermarket,Sprouts Farmers Market,33.9763949,-117.5902927,92880
supermarket,Stater Bros. Markets,33.974855,-117.524859,91752
supermarket,ALDI,33.9734131,-117.5463705,91752
supermarket,Ralphs Fresh Fare,33.9559109,-117.3321018,92507
hotel,Home2 Suites,33.8894781,-117.2746709,92518
supermarket,Sprouts Farmers Market,33.941835,-117.242605,92557
supermarket,Stater Bros. Markets,33.9482951,-117.2621968,92557
supermarket,Stater Bros. Markets,34.1221927,-117.2758318,92410
supermarket,Stater Bros. Markets,34.1368811,-117.2541087,92404
supermarket,Stater Bros. Markets,34.1629971,-117.305638,92407
supermarket,Stater Bros. Markets,34.1053989,-117.3600706,92376
hotel,Home2 Suites,34.0709154,-117.2682769,92408
supermarket,Payless Foods,33.9151817,-118.2646287,90061
supermarket,Smart & Final,33.9168555,-118.2548297,90059
supermarket,Grocery Outlet,33.9037083,-118.255119,90220
supermarket,Food 4 Less,33.901776,-118.2521388,90220
parking,Unnamed,37.8017553,-121.3675497,
hotel,Fairfield Inn & Suites,37.6087875,-122.4961427,94044
supermarket,Northgate Market,34.040179,-118.2129453,90033
parking,Unnamed,34.180563,-118.3948091,91606
supermarket,El Super,33.9558842,-118.2129472,90280
supermarket,Foods Co,36.8058782,-119.8596289,93711
supermarket,Save Mart,36.7922572,-119.8246784,93705
supermarket,Vallarta,36.7708458,-119.8350155,93705
supermarket,Smart & Final,34.0407282,-118.212986,90033
supermarket,Young's Market,40.0751095,-120.8402827,95983
supermarket,Lucky,38.3002767,-122.4766881,95476
supermarket,Vallarta,34.0277426,-118.2001058,90023
supermarket,Food 4 Less,34.0180895,-118.1983784,90023
supermarket,Grocery Outlet,37.9616469,-122.3468963,94806
supermarket,Grocery Outlet,37.6654635,-122.4523326,94080
supermarket,Ponderosa Market,37.0775693,-119.4849116,93667
parking,Unnamed,32.682437,-116.5169974,91906
supermarket,Sunrise Indian Market,38.5914915,-121.2664426,95670
parking,Unnamed,37.6531881,-121.0104515,95351
parking,Unnamed,38.0008042,-121.8761231,94565
parking,Unnamed,35.2838057,-120.6627329,93410
parking,Unnamed,35.2835284,-120.6624262,93410
supermarket,Groccery Outlet,38.6975599,-121.0002978,95682
parking,Unnamed,34.247128,-118.8351895,93065
supermarket,R-N Market,36.8351018,-119.7522239,93710
supermarket,Crossroads Specialty Foods,37.69389,-122.0619326,94540
parking,Unnamed,38.8914486,-121.2930271,95648
hotel,Firefall Ranch at Yosemite,37.8153739,-120.1102996,95321
supermarket,Los Reyes Market,35.321553,-119.0047212,93304
parking,Unnamed,33.8714513,-118.082875,90701
supermarket,Seafood City Supermarket,34.4296653,-118.5363212,93551
parking,Unnamed,34.2230392,-116.9750077,
parking,Unnamed,34.224157,-116.9461755,92333
hotel,Inn at the Pier,35.139305,-120.6422156,93449
parking,Unnamed,34.292793,-116.8643632,92314
parking,Unnamed,34.303939,-117.0131167,
hotel,Mission Pacific Beach Resort,33.194587,-117.3828887,92054
supermarket,Great Wall Supermarket,34.1021355,-118.0749348,91778
hotel,Creekside Inn and Resort,38.4992395,-122.9951791,95446
supermarket,Classic Wine Vinegar Co.,37.5789123,-120.9799027,95307
parking,Unnamed,37.6132387,-120.9439752,95319
supermarket,Lupita's Market,34.0917839,-118.223926,90065
parking,Unnamed,37.8265414,-122.5192317,94965
parking,Unnamed,40.5214516,-123.2355523,
supermarket,Smart & Final Extra!,34.0992822,-118.1195748,91802
supermarket,Food 4 Less,33.9869321,-118.1875177,90270
supermarket,Next Level Plumbing Services,37.5727972,-122.3818005,94010
supermarket,Grocery Outlet,33.8040207,-118.1888677,90806
parking,Unnamed,37.9842462,-122.3373372,94806
supermarket,Sprouts Farmers Market,37.6694806,-120.9931687,95350
parking,Unnamed,37.6697055,-120.9906656,95354
supermarket,Raley's,39.5071,-121.5495199,95965
supermarket,Grocery Outlet,39.5014164,-121.5630783,95965
supermarket,FoodMaxx,39.5023491,-121.5616269,95965
parking,Unnamed,37.8849857,-122.5706681,94941
parking,Unnamed,41.2277446,-122.7072066,
supermarket,Mercado Guadalajara 3,34.273927,-118.709577,93063
supermarket,Barons Market,33.5142365,-117.1024405,95291
supermarket,Grocery Outlet,36.3089999,-119.3155425,93277
parking,Unnamed,38.4412977,-121.9154993,
parking,Unnamed,34.1842957,-118.5744386,91371
supermarket,Cuisinery Food Market,32.8836409,-117.1556159,92126
parking,Unnamed,40.8034779,-124.1655911,95502
parking,Unnamed,40.8052226,-124.1646655,95502
parking,Unnamed,34.2506533,-118.4677301,91345
supermarket,Grocery Outlet,34.0929752,-117.6694657,91786
supermarket,Superior Grocers,34.0226595,-118.2516039,90011
supermarket,Island Savoy Market,37.7746417,-122.2643792,94501
hotel,Mine + Farm,38.5061749,-122.9606839,95471
parking,Unnamed,40.2703258,-122.2704781,96980
parking,Unnamed,40.2698772,-122.2698827,96980
supermarket,ALDI,34.0135212,-117.4606515,92509
parking,Saint Brigid Parish Parking,32.800889,-117.2532423,92109
parking,Unnamed,32.7986277,-117.2518315,92109
supermarket,Pine Grove Market,38.4126705,-120.6669079,95665
supermarket,ALDI,36.29077,-119.3112858,93277
parking,Unnamed,37.4430056,-118.1964999,
supermarket,Apna Market,37.6896049,-121.9025185,94588
hotel,Tuscan Garden Inn,34.0519059,-118.2814959,90064
parking,Unnamed,37.8296507,-122.2264813,94611
parking,Unnamed,37.425534,-118.1972376,
parking,Unnamed,37.4299177,-118.1984017,
parking,Unnamed,37.5075754,-118.205516,
parking,Unnamed,36.5119377,-117.9778598,
parking,Unnamed,38.7884709,-121.2387229,95677
supermarket,Tienda Guatemalteca El Quetzal,37.9668564,-121.2747664,95205
hotel,Hotel Atwater,33.343532,-118.3266966,90704
parking,Unnamed,37.4276576,-122.157919,94305
parking,Dry Boat Storage,37.8695236,-122.4983636,94965
supermarket,Zion Market,33.8828142,-117.995484,90621
parking,Unnamed,33.3276105,-116.8366001,92060
supermarket,Hannam Chain Super Market,33.8849277,-117.9972164,90621
supermarket,Seafood City,33.874564,-118.0713127,90703
parking,Unnamed,35.8391365,-121.3994658,
parking,Unnamed,33.6498791,-117.5820642,93688
parking,Unnamed,33.6235172,-117.5812162,92679
parking,Unnamed,33.6589466,-117.6181503,92579
parking,Unnamed,33.6509044,-117.5865893,93688
parking,Unnamed,33.6545313,-117.5851758,92678
parking,Unnamed,33.6613276,-117.6179943,92579
hotel,The Homestead,36.5527848,-121.9234153,93922
hotel,The Green Lantern,36.5535555,-121.9251064,93922
parking,Unnamed,38.5710652,-122.424372,94508
hotel,Edgemere Cottages,36.5458801,-121.9275261,93922
supermarket,Santa Paula Super Store,34.3535209,-119.061875,93060
hotel,Evergreen Lodge,37.8758593,-119.8579518,
